student_code,skill_name
STU003521,SQL
STU003522,Docker
STU003522,Tableau
STU003522,Azure
STU003522,Deep Learning
STU003522,Communication
STU003522,Machine Learning
STU003523,Machine Learning
STU003523,Node.js
STU003523,Tableau
STU003523,Azure
STU003524,Docker
STU003524,Deep Learning
STU003524,Kubernetes
STU003524,Machine Learning
STU003526,Excel
STU003526,Spark
STU003526,JavaScript
STU003526,Machine Learning
STU003526,System Design
STU003528,Kubernetes
STU003528,Java
STU003528,System Design
STU003528,Tableau
STU003531,JavaScript
STU003531,React
STU003531,System Design
STU003531,Financial Modeling
STU003531,Problem Solving
STU003532,Tableau
STU003532,System Design
STU003532,Machine Learning
STU003532,Excel
STU003534,Tableau
STU003534,Financial Modeling
STU003534,AWS
STU003534,Excel
STU003534,Problem Solving
STU003535,Java
STU003535,Tableau
STU003535,JavaScript
STU003535,Go
STU003535,Excel
STU003535,System Design
STU003537,SQL
STU003537,Spark
STU003537,Java
STU003537,Problem Solving
STU003537,Docker
STU003537,Data Visualization
STU003539,React
STU003539,Spark
STU003539,Power BI
STU003540,Tableau
STU003540,Machine Learning
STU003540,System Design
STU003543,Kubernetes
STU003543,Azure
STU003543,Docker
STU003546,Problem Solving
STU003546,AWS
STU003546,Spark
STU003546,Node.js
STU003546,Java
STU003547,Java
STU003547,Machine Learning
STU003547,Azure
STU003547,Deep Learning
STU003547,SQL
STU003547,Financial Modeling
STU003548,System Design
STU003548,Azure
STU003548,Python
STU003548,JavaScript
STU003548,Docker
STU003551,Docker
STU003551,Power BI
STU003551,System Design
STU003551,JavaScript
STU003551,Azure
STU003552,Go
STU003552,React
STU003552,Statistics
STU003553,NLP
STU003553,JavaScript
STU003553,SQL
STU003553,System Design
STU003553,Data Visualization
STU003555,Node.js
STU003555,Data Visualization
STU003555,System Design
STU003557,NLP
STU003557,Docker
STU003557,Communication
STU003558,C++
STU003558,Tableau
STU003558,React
STU003560,Spark
STU003560,Kubernetes
STU003560,Data Visualization
STU003560,Azure
STU003560,Machine Learning
STU003560,React
STU003561,C++
STU003561,React
STU003561,SQL
STU003561,Azure
STU003561,Go
STU003562,Problem Solving
STU003562,Power BI
STU003562,Kubernetes
STU003562,Financial Modeling
STU003562,Deep Learning
STU003562,Java
STU003563,Azure
STU003563,System Design
STU003563,Java
STU003563,AWS
STU003563,Excel
STU003563,Go
STU003564,Spark
STU003564,NLP
STU003564,Deep Learning
STU003564,Docker
STU003565,Power BI
STU003565,Kubernetes
STU003565,Docker
STU003565,Java
STU003565,System Design
STU003565,Spark
STU003566,Tableau
STU003566,Data Visualization
STU003566,Python
STU003566,Docker
STU003567,Azure
STU003567,Go
STU003567,System Design
STU003567,Kubernetes
STU003567,Communication
STU003567,Financial Modeling
STU003568,Machine Learning
STU003568,NLP
STU003568,Azure
STU003568,Power BI
STU003568,Spark
STU003568,Node.js
STU003571,System Design
STU003571,Tableau
STU003571,Azure
STU003574,React
STU003574,Java
STU003574,Machine Learning
STU003574,Kubernetes
STU003574,C++
STU003574,Python
STU003575,NLP
STU003575,Node.js
STU003575,AWS
STU003575,Python
STU003575,JavaScript
STU003575,Power BI
STU003576,SQL
STU003576,Kubernetes
STU003576,Azure
STU003576,Python
STU003576,Go
STU003576,Machine Learning
STU003581,Tableau
STU003581,Problem Solving
STU003581,Excel
STU003581,React
STU003582,Communication
STU003582,Machine Learning
STU003582,Docker
STU003582,Kubernetes
STU003583,Data Visualization
STU003583,Financial Modeling
STU003583,React
STU003586,Financial Modeling
STU003586,Deep Learning
STU003586,Node.js
STU003586,Machine Learning
STU003587,Power BI
STU003587,Problem Solving
STU003587,NLP
STU003587,React
STU003587,SQL
STU003588,Machine Learning
STU003588,Financial Modeling
STU003588,System Design
STU003589,Spark
STU003589,Node.js
STU003589,JavaScript
STU003590,React
STU003590,Power BI
STU003590,Financial Modeling
STU003590,Azure
STU003590,Machine Learning
STU003591,Azure
STU003591,NLP
STU003591,Statistics
STU003591,Deep Learning
STU003591,Node.js
STU003591,System Design
STU003592,AWS
STU003592,Docker
STU003592,C++
STU003592,Kubernetes
STU003593,AWS
STU003593,Node.js
STU003593,Data Visualization
STU003593,Statistics
STU003595,Financial Modeling
STU003595,Excel
STU003595,Power BI
STU003595,Communication
STU003595,NLP
STU003595,Problem Solving
STU003596,Azure
STU003596,C++
STU003596,JavaScript
STU003596,Go
STU003596,AWS
STU003596,Node.js
STU003597,Kubernetes
STU003597,Data Visualization
STU003597,Docker
STU003597,Excel
STU003600,System Design
STU003600,Machine Learning
STU003600,Excel
STU003603,Statistics
STU003603,Problem Solving
STU003603,Communication
STU003603,Python
STU003604,Kubernetes
STU003604,Docker
STU003604,NLP
STU003604,Machine Learning
STU003604,Java
STU003604,Financial Modeling
STU003606,Python
STU003606,Data Visualization
STU003606,Problem Solving
STU003609,Kubernetes
STU003609,Node.js
STU003609,Docker
STU003609,C++
STU003610,C++
STU003610,Power BI
STU003610,System Design
STU003610,Financial Modeling
STU003610,AWS
STU003611,React
STU003611,Financial Modeling
STU003611,Deep Learning
STU003611,Machine Learning
STU003611,NLP
STU003611,Python
STU003613,JavaScript
STU003613,C++
STU003613,Azure
STU003613,SQL
STU003613,Problem Solving
STU003614,Communication
STU003614,Deep Learning
STU003614,React
STU003614,Excel
STU003614,Machine Learning
STU003614,NLP
STU003615,AWS
STU003615,Spark
STU003615,C++
STU003616,Communication
STU003616,AWS
STU003616,Java
STU003617,Financial Modeling
STU003617,AWS
STU003617,Tableau
STU003621,Kubernetes
STU003621,Statistics
STU003621,JavaScript
STU003621,Go
STU003621,Java
STU003621,Python
STU003624,Kubernetes
STU003624,NLP
STU003624,Tableau
STU003624,Deep Learning
STU003624,Statistics
STU003624,JavaScript
STU003625,JavaScript
STU003625,Problem Solving
STU003625,Tableau
STU003625,Power BI
STU003626,Kubernetes
STU003626,Java
STU003626,Node.js
STU003626,Azure
STU003626,Statistics
STU003627,Python
STU003627,Machine Learning
STU003627,AWS
STU003628,AWS
STU003628,System Design
STU003628,Docker
STU003629,Go
STU003629,Machine Learning
STU003629,Node.js
STU003629,Spark
STU003629,System Design
STU003629,Excel
STU003632,C++
STU003632,Tableau
STU003632,System Design
STU003633,Node.js
STU003633,NLP
STU003633,C++
STU003633,Java
STU003633,Kubernetes
STU003634,Python
STU003634,Data Visualization
STU003634,Java
STU003634,React
STU003634,Excel
STU003634,Machine Learning
STU003638,Data Visualization
STU003638,Excel
STU003638,Kubernetes
STU003638,System Design
STU003638,Docker
STU003640,Python
STU003640,SQL
STU003640,React
STU003640,NLP
STU003641,Python
STU003641,Azure
STU003641,Kubernetes
STU003641,JavaScript
STU003641,Java
STU003641,AWS
STU003642,Problem Solving
STU003642,Node.js
STU003642,NLP
STU003642,SQL
STU003643,Deep Learning
STU003643,Kubernetes
STU003643,SQL
STU003646,AWS
STU003646,React
STU003646,Node.js
STU003646,Spark
STU003646,Statistics
STU003646,SQL
STU003650,Problem Solving
STU003650,SQL
STU003650,Financial Modeling
STU003650,Communication
STU003651,AWS
STU003651,SQL
STU003651,Machine Learning
STU003651,Node.js
STU003651,Communication
STU003652,System Design
STU003652,Azure
STU003652,Machine Learning
STU003652,Go
STU003652,AWS
STU003652,Statistics
STU003653,Data Visualization
STU003653,System Design
STU003653,JavaScript
STU003654,Machine Learning
STU003654,Communication
STU003654,Data Visualization
STU003655,Python
STU003655,AWS
STU003655,Node.js
STU003656,NLP
STU003656,JavaScript
STU003656,AWS
STU003656,Data Visualization
STU003661,Azure
STU003661,Docker
STU003661,NLP
STU003661,Java
STU003661,Deep Learning
STU003661,Power BI
STU003663,Machine Learning
STU003663,AWS
STU003663,JavaScript
STU003663,Azure
STU003665,Data Visualization
STU003665,Spark
STU003665,Power BI
STU003665,React
STU003665,Communication
STU003665,AWS
STU003666,Go
STU003666,Problem Solving
STU003666,AWS
STU003666,NLP
STU003666,Spark
STU003667,Kubernetes
STU003667,Node.js
STU003667,C++
STU003667,Docker
STU003668,Deep Learning
STU003668,C++
STU003668,Azure
STU003669,AWS
STU003669,Node.js
STU003669,Financial Modeling
STU003670,Machine Learning
STU003670,Spark
STU003670,C++
STU003670,AWS
STU003670,Go
STU003670,Python
STU003671,System Design
STU003671,AWS
STU003671,Power BI
STU003671,Azure
STU003671,Problem Solving
STU003671,Java
STU003673,AWS
STU003673,Kubernetes
STU003673,System Design
STU003673,Data Visualization
STU003676,Power BI
STU003676,Tableau
STU003676,Financial Modeling
STU003676,Python
STU003677,Java
STU003677,NLP
STU003677,Financial Modeling
STU003677,AWS
STU003677,Go
STU003681,Go
STU003681,System Design
STU003681,Azure
STU003681,Deep Learning
STU003681,Kubernetes
STU003681,Data Visualization
STU003682,System Design
STU003682,AWS
STU003682,Machine Learning
STU003682,Financial Modeling
STU003682,Problem Solving
STU003684,SQL
STU003684,Communication
STU003684,Statistics
STU003684,Go
STU003684,Kubernetes
STU003684,C++
STU003685,Communication
STU003685,Python
STU003685,Financial Modeling
STU003686,Statistics
STU003686,C++
STU003686,Tableau
STU003686,System Design
STU003686,Kubernetes
STU003689,JavaScript
STU003689,Power BI
STU003689,System Design
STU003689,Node.js
STU003689,Data Visualization
STU003689,Spark
STU003690,Node.js
STU003690,Power BI
STU003690,Excel
STU003690,React
STU003690,Machine Learning
STU003691,Kubernetes
STU003691,Power BI
STU003691,React
STU003691,Spark
STU003691,Deep Learning
STU003692,SQL
STU003692,React
STU003692,Azure
STU003692,C++
STU003692,Python
STU003692,Node.js
STU003693,JavaScript
STU003693,NLP
STU003693,SQL
STU003693,Python
STU003693,Kubernetes
STU003693,Statistics
STU003694,Problem Solving
STU003694,AWS
STU003694,Docker
STU003694,Financial Modeling
STU003694,Data Visualization
STU003694,JavaScript
STU003695,Spark
STU003695,JavaScript
STU003695,System Design
STU003696,SQL
STU003696,Excel
STU003696,Node.js
STU003700,Excel
STU003700,C++
STU003700,Java
STU003700,Communication
STU003700,JavaScript
STU003700,System Design
STU003701,AWS
STU003701,Financial Modeling
STU003701,Excel
STU003701,Data Visualization
STU003701,Machine Learning
STU003701,Java
STU003703,JavaScript
STU003703,Docker
STU003703,Java
STU003703,SQL
STU003703,System Design
STU003703,Power BI
STU003705,Financial Modeling
STU003705,Machine Learning
STU003705,Azure
STU003705,Deep Learning
STU003705,Go
STU003705,Java
STU003706,Java
STU003706,Tableau
STU003706,Financial Modeling
STU003706,NLP
STU003706,Machine Learning
STU003706,Python
STU003707,Communication
STU003707,System Design
STU003707,Kubernetes
STU003707,Statistics
STU003707,React
STU003708,Java
STU003708,Communication
STU003708,Go
STU003708,JavaScript
STU003708,Docker
STU003709,Tableau
STU003709,Kubernetes
STU003709,Problem Solving
STU003709,Docker
STU003709,C++
STU003710,Machine Learning
STU003710,Power BI
STU003710,System Design
STU003710,Azure
STU003711,C++
STU003711,Node.js
STU003711,Kubernetes
STU003711,Java
STU003711,Python
STU003711,React
STU003714,Power BI
STU003714,Docker
STU003714,System Design
STU003714,AWS
STU003721,Python
STU003721,Java
STU003721,React
STU003721,Machine Learning
STU003721,Docker
STU003721,System Design
STU003722,C++
STU003722,Azure
STU003722,Deep Learning
STU003726,Deep Learning
STU003726,Tableau
STU003726,Excel
STU003726,Machine Learning
STU003726,Kubernetes
STU003728,Data Visualization
STU003728,Kubernetes
STU003728,React
STU003728,Excel
STU003731,SQL
STU003731,NLP
STU003731,Deep Learning
STU003731,Tableau
STU003731,Machine Learning
STU003731,AWS
STU003732,System Design
STU003732,Kubernetes
STU003732,Machine Learning
STU003733,React
STU003733,Tableau
STU003733,JavaScript
STU003733,Java
STU003733,Node.js
STU003735,SQL
STU003735,System Design
STU003735,Deep Learning
STU003737,Kubernetes
STU003737,AWS
STU003737,Machine Learning
STU003737,Deep Learning
STU003737,Spark
STU003740,System Design
STU003740,Node.js
STU003740,NLP
STU003740,Machine Learning
STU003740,Excel
STU003741,Statistics
STU003741,AWS
STU003741,System Design
STU003743,AWS
STU003743,React
STU003743,SQL
STU003743,C++
STU003746,Node.js
STU003746,Go
STU003746,Statistics
STU003746,Kubernetes
STU003748,JavaScript
STU003748,Power BI
STU003748,Communication
STU003748,Spark
STU003748,Node.js
STU003748,Java
STU003749,System Design
STU003749,Python
STU003749,Statistics
STU003749,SQL
STU003750,Java
STU003750,Python
STU003750,Spark
STU003750,Deep Learning
STU003751,Node.js
STU003751,React
STU003751,Kubernetes
STU003751,Python
STU003753,Statistics
STU003753,AWS
STU003753,System Design
STU003754,C++
STU003754,Python
STU003754,Java
STU003754,System Design
STU003755,C++
STU003755,AWS
STU003755,Excel
STU003756,Go
STU003756,Java
STU003756,NLP
STU003760,C++
STU003760,Azure
STU003760,Node.js
STU003760,AWS
STU003760,System Design
STU003761,SQL
STU003761,Power BI
STU003761,React
STU003761,Docker
STU003762,Kubernetes
STU003762,Financial Modeling
STU003762,NLP
STU003762,Go
STU003763,Docker
STU003763,Go
STU003763,React
STU003763,System Design
STU003763,AWS
STU003765,Spark
STU003765,NLP
STU003765,Communication
STU003765,AWS
STU003765,Go
STU003766,Python
STU003766,Communication
STU003766,Docker
STU003766,Data Visualization
STU003766,Excel
STU003768,Data Visualization
STU003768,Node.js
STU003768,Power BI
STU003768,Kubernetes
STU003768,Docker
STU003768,NLP
STU003769,Statistics
STU003769,Data Visualization
STU003769,Kubernetes
STU003769,Java
STU003769,NLP
STU003769,C++
STU003771,Go
STU003771,AWS
STU003771,Statistics
STU003771,Deep Learning
STU003771,System Design
STU003772,Power BI
STU003772,Spark
STU003772,NLP
STU003772,Excel
STU003773,System Design
STU003773,Spark
STU003773,Node.js
STU003773,Problem Solving
STU003773,SQL
STU003773,Statistics
STU003775,Communication
STU003775,Machine Learning
STU003775,System Design
STU003778,Kubernetes
STU003778,C++
STU003778,NLP
STU003778,Machine Learning
STU003778,Deep Learning
STU003778,Go
STU003779,Machine Learning
STU003779,Docker
STU003779,JavaScript
STU003779,NLP
STU003780,Azure
STU003780,Kubernetes
STU003780,C++
STU003782,Python
STU003782,C++
STU003782,Docker
STU003782,Problem Solving
STU003786,AWS
STU003786,React
STU003786,C++
STU003787,NLP
STU003787,Kubernetes
STU003787,Java
STU003787,Azure
STU003787,Tableau
STU003791,React
STU003791,Data Visualization
STU003791,SQL
STU003791,Python
STU003791,Problem Solving
STU003791,Azure
STU003793,Machine Learning
STU003793,Communication
STU003793,Node.js
STU003793,Kubernetes
STU003793,Data Visualization
STU003793,Python
STU003794,C++
STU003794,AWS
STU003794,Deep Learning
STU003794,Azure
STU003794,Spark
STU003794,Kubernetes
STU003796,C++
STU003796,Communication
STU003796,Deep Learning
STU003796,Go
STU003796,Financial Modeling
STU003797,AWS
STU003797,Go
STU003797,Statistics
STU003797,NLP
STU003797,Spark
STU003797,Data Visualization
STU003798,NLP
STU003798,Excel
STU003798,Power BI
STU003798,Go
STU003798,Problem Solving
STU003798,Tableau
STU003800,JavaScript
STU003800,Node.js
STU003800,Docker
STU003800,Azure
STU003800,Deep Learning
STU003802,Communication
STU003802,C++
STU003802,Go
STU003802,Machine Learning
STU003805,Spark
STU003805,Node.js
STU003805,SQL
STU003805,Go
STU003805,Financial Modeling
STU003805,Docker
STU003807,Azure
STU003807,Docker
STU003807,Power BI
STU003808,NLP
STU003808,Data Visualization
STU003808,Power BI
STU003808,Azure
STU003809,Financial Modeling
STU003809,Azure
STU003809,Node.js
STU003809,C++
STU003809,Power BI
STU003810,JavaScript
STU003810,NLP
STU003810,Machine Learning
STU003812,Statistics
STU003812,Kubernetes
STU003812,Communication
STU003812,Deep Learning
STU003812,System Design
STU003812,Data Visualization
STU003813,Docker
STU003813,JavaScript
STU003813,Kubernetes
STU003813,Deep Learning
STU003813,React
STU003817,Azure
STU003817,Go
STU003817,AWS
STU003817,Excel
STU003817,Node.js
STU003819,Go
STU003819,React
STU003819,Python
STU003820,Financial Modeling
STU003820,Azure
STU003820,Node.js
STU003820,Tableau
STU003820,Docker
STU003820,AWS
STU003821,Node.js
STU003821,System Design
STU003821,Java
STU003824,System Design
STU003824,Node.js
STU003824,Machine Learning
STU003824,Python
STU003824,Docker
STU003824,Tableau
STU003825,Communication
STU003825,Go
STU003825,Deep Learning
STU003825,Python
STU003826,React
STU003826,Node.js
STU003826,AWS
STU003828,Azure
STU003828,JavaScript
STU003828,Statistics
STU003828,Java
STU003828,System Design
STU003828,C++
STU003829,Node.js
STU003829,Data Visualization
STU003829,Machine Learning
STU003829,System Design
STU003830,NLP
STU003830,Kubernetes
STU003830,Java
STU003830,JavaScript
STU003832,Statistics
STU003832,Python
STU003832,AWS
STU003832,Node.js
STU003832,Excel
STU003835,Problem Solving
STU003835,JavaScript
STU003835,NLP
STU003837,AWS
STU003837,NLP
STU003837,Kubernetes
STU003837,Node.js
STU003837,JavaScript
STU003837,Java
STU003838,Python
STU003838,Go
STU003838,SQL
STU003838,Deep Learning
STU003840,C++
STU003840,Spark
STU003840,Tableau
STU003842,Statistics
STU003842,Python
STU003842,Kubernetes
STU003842,Node.js
STU003842,Java
STU003842,Data Visualization
STU003843,Communication
STU003843,NLP
STU003843,AWS
STU003843,C++
STU003845,Excel
STU003845,Statistics
STU003845,Machine Learning
STU003845,Tableau
STU003845,React
STU003847,Kubernetes
STU003847,SQL
STU003847,Machine Learning
STU003847,Data Visualization
STU003849,React
STU003849,Spark
STU003849,Deep Learning
STU003849,C++
STU003850,Spark
STU003850,Tableau
STU003850,Power BI
STU003850,System Design
STU003850,Problem Solving
STU003850,Financial Modeling
STU003851,AWS
STU003851,Kubernetes
STU003851,Power BI
STU003853,Kubernetes
STU003853,Go
STU003853,SQL
STU003853,Financial Modeling
STU003853,Tableau
STU003858,Kubernetes
STU003858,React
STU003858,Communication
STU003858,SQL
STU003858,C++
STU003858,System Design
STU003859,Go
STU003859,AWS
STU003859,NLP
STU003859,Azure
STU003859,Financial Modeling
STU003861,Machine Learning
STU003861,Data Visualization
STU003861,Power BI
STU003861,Communication
STU003862,System Design
STU003862,Spark
STU003862,Docker
STU003862,Node.js
STU003863,Statistics
STU003863,SQL
STU003863,JavaScript
STU003863,Spark
STU003864,Azure
STU003864,Deep Learning
STU003864,Tableau
STU003864,AWS
STU003864,Machine Learning
STU003864,Statistics
STU003868,NLP
STU003868,Kubernetes
STU003868,Machine Learning
STU003868,Docker
STU003868,Spark
STU003871,JavaScript
STU003871,NLP
STU003871,React
STU003871,Spark
STU003871,Statistics
STU003872,C++
STU003872,React
STU003872,NLP
STU003872,Problem Solving
STU003873,Financial Modeling
STU003873,Tableau
STU003873,Deep Learning
STU003875,Kubernetes
STU003875,AWS
STU003875,Machine Learning
STU003875,Power BI
STU003875,Problem Solving
STU003875,Tableau
STU003876,C++
STU003876,Financial Modeling
STU003876,Deep Learning
STU003876,React
STU003876,NLP
STU003877,System Design
STU003877,React
STU003877,C++
STU003878,AWS
STU003878,Statistics
STU003878,Financial Modeling
STU003880,Azure
STU003880,Python
STU003880,Data Visualization
STU003883,System Design
STU003883,Tableau
STU003883,Excel
STU003884,Data Visualization
STU003884,NLP
STU003884,Azure
STU003884,Python
STU003884,System Design
STU003884,JavaScript
STU003886,Kubernetes
STU003886,NLP
STU003886,React
STU003886,Data Visualization
STU003892,NLP
STU003892,SQL
STU003892,System Design
STU003892,AWS
STU003892,Spark
STU003892,Problem Solving
STU003893,C++
STU003893,Spark
STU003893,Azure
STU003893,React
STU003893,System Design
STU003894,Problem Solving
STU003894,AWS
STU003894,Spark
STU003894,Azure
STU003894,C++
STU003894,Docker
STU003896,Excel
STU003896,Deep Learning
STU003896,Tableau
STU003896,NLP
STU003898,Python
STU003898,Excel
STU003898,Machine Learning
STU003898,Azure
STU003898,Power BI
STU003899,Go
STU003899,Data Visualization
STU003899,Java
STU003899,AWS
STU003901,Financial Modeling
STU003901,Power BI
STU003901,Machine Learning
STU003901,Excel
STU003901,System Design
STU003901,AWS
STU003902,Azure
STU003902,Financial Modeling
STU003902,Excel
STU003903,SQL
STU003903,Financial Modeling
STU003903,Data Visualization
STU003904,Data Visualization
STU003904,Power BI
STU003904,Go
STU003904,Spark
STU003907,Spark
STU003907,Python
STU003907,System Design
STU003907,Excel
STU003907,AWS
STU003907,JavaScript
STU003908,React
STU003908,NLP
STU003908,Kubernetes
STU003909,C++
STU003909,System Design
STU003909,Tableau
STU003909,Excel
STU003909,Problem Solving
STU003911,Excel
STU003911,NLP
STU003911,Spark
STU003911,React
STU003911,Communication
STU003911,Financial Modeling
STU003912,AWS
STU003912,Data Visualization
STU003912,Power BI
STU003912,Financial Modeling
STU003913,Statistics
STU003913,Spark
STU003913,Kubernetes
STU003916,Deep Learning
STU003916,Statistics
STU003916,React
STU003916,Problem Solving
STU003916,Machine Learning
STU003918,AWS
STU003918,Problem Solving
STU003918,React
STU003919,React
STU003919,Problem Solving
STU003919,Node.js
STU003919,Statistics
STU003920,Financial Modeling
STU003920,Communication
STU003920,SQL
STU003920,Node.js
STU003920,System Design
STU003926,Statistics
STU003926,Kubernetes
STU003926,Spark
STU003927,Communication
STU003927,C++
STU003927,Python
STU003931,Azure
STU003931,React
STU003931,JavaScript
STU003931,Machine Learning
STU003931,Statistics
STU003932,Spark
STU003932,Python
STU003932,NLP
STU003932,Statistics
STU003932,Deep Learning
STU003932,Machine Learning
STU003933,AWS
STU003933,Node.js
STU003933,Communication
STU003933,Kubernetes
STU003933,Java
STU003933,Go
STU003935,Tableau
STU003935,C++
STU003935,Docker
STU003935,Python
STU003935,Data Visualization
STU003935,JavaScript
STU003937,Docker
STU003937,JavaScript
STU003937,Spark
STU003937,Python
STU003940,Python
STU003940,Statistics
STU003940,Data Visualization
STU003940,JavaScript
STU003940,Tableau
STU003941,Excel
STU003941,Problem Solving
STU003941,Tableau
STU003941,Communication
STU003941,Deep Learning
STU003941,Docker
STU003942,Statistics
STU003942,Spark
STU003942,Machine Learning
STU003943,NLP
STU003943,Tableau
STU003943,Financial Modeling
STU003943,Node.js
STU003943,Excel
STU003943,JavaScript
STU003944,Statistics
STU003944,AWS
STU003944,Java
STU003944,NLP
STU003945,Go
STU003945,AWS
STU003945,Power BI
STU003945,Financial Modeling
STU003945,Tableau
STU003946,Statistics
STU003946,NLP
STU003946,Tableau
STU003946,Excel
STU003946,Power BI
STU003948,Node.js
STU003948,Statistics
STU003948,Spark
STU003948,React
STU003948,Kubernetes
STU003948,AWS
STU003949,Statistics
STU003949,Communication
STU003949,NLP
STU003949,JavaScript
STU003949,Kubernetes
STU003950,Python
STU003950,Kubernetes
STU003950,Node.js
STU003950,NLP
STU003950,System Design
STU003951,Financial Modeling
STU003951,Python
STU003951,Deep Learning
STU003951,C++
STU003951,Machine Learning
STU003953,Machine Learning
STU003953,C++
STU003953,Python
STU003953,Docker
STU003953,Kubernetes
STU003954,Go
STU003954,Data Visualization
STU003954,System Design
STU003954,Node.js
STU003954,C++
STU003955,React
STU003955,Go
STU003955,Financial Modeling
STU003956,Deep Learning
STU003956,Communication
STU003956,React
STU003956,AWS
STU003956,Excel
STU003956,Problem Solving
STU003960,Problem Solving
STU003960,Machine Learning
STU003960,Kubernetes
STU003963,Python
STU003963,Excel
STU003963,JavaScript
STU003966,Azure
STU003966,Excel
STU003966,Tableau
STU003967,Python
STU003967,C++
STU003967,Kubernetes
STU003967,Java
STU003967,Node.js
STU003967,Power BI
STU003968,React
STU003968,Spark
STU003968,Java
STU003969,Spark
STU003969,Power BI
STU003969,SQL
STU003969,System Design
STU003969,NLP
STU003969,React
STU003971,NLP
STU003971,SQL
STU003971,Deep Learning
STU003973,Deep Learning
STU003973,JavaScript
STU003973,Java
STU003974,Spark
STU003974,React
STU003974,Data Visualization
STU003976,Azure
STU003976,Machine Learning
STU003976,Financial Modeling
STU003976,JavaScript
STU003977,Power BI
STU003977,Docker
STU003977,Kubernetes
STU003978,SQL
STU003978,Node.js
STU003978,Go
STU003979,React
STU003979,JavaScript
STU003979,Go
STU003982,Azure
STU003982,System Design
STU003982,SQL
STU003982,React
STU003982,AWS
STU003985,NLP
STU003985,Kubernetes
STU003985,Excel
STU003986,C++
STU003986,Kubernetes
STU003986,Problem Solving
STU003986,Azure
STU003986,Go
STU003987,Problem Solving
STU003987,System Design
STU003987,Machine Learning
STU003987,Python
STU003987,Spark
STU003988,Problem Solving
STU003988,Data Visualization
STU003988,Communication
STU003988,Power BI
STU003988,System Design
STU003990,JavaScript
STU003990,Problem Solving
STU003990,AWS
STU003990,Tableau
STU003990,Python
STU003990,Machine Learning
STU003991,Deep Learning
STU003991,Data Visualization
STU003991,Problem Solving
STU003991,Statistics
STU003991,Docker
STU003991,Azure
STU003993,React
STU003993,Data Visualization
STU003993,Spark
STU003993,System Design
STU003993,Communication
STU003994,System Design
STU003994,JavaScript
STU003994,Deep Learning
STU003994,Problem Solving
STU003994,Python
STU003994,Data Visualization
STU003995,Python
STU003995,Go
STU003995,AWS
STU003995,Tableau
STU003995,NLP
STU003996,React
STU003996,Node.js
STU003996,Tableau
STU003998,Data Visualization
STU003998,JavaScript
STU003998,System Design
STU003998,Node.js
STU003998,Power BI
STU003998,SQL
STU004002,JavaScript
STU004002,Kubernetes
STU004002,Deep Learning
STU004002,Java
STU004002,C++
STU004004,Deep Learning
STU004004,Financial Modeling
STU004004,Java
STU004005,SQL
STU004005,Python
STU004005,Excel
STU004005,Data Visualization
STU004005,Kubernetes
STU004006,System Design
STU004006,Data Visualization
STU004006,Go
STU004007,System Design
STU004007,Kubernetes
STU004007,Problem Solving
STU004009,Java
STU004009,Problem Solving
STU004009,React
STU004009,Data Visualization
STU004009,Financial Modeling
STU004012,Node.js
STU004012,Java
STU004012,System Design
STU004013,Kubernetes
STU004013,Spark
STU004013,Deep Learning
STU004013,Excel
STU004013,Machine Learning
STU004014,Kubernetes
STU004014,Spark
STU004014,Tableau
STU004014,Excel
STU004015,Financial Modeling
STU004015,Node.js
STU004015,System Design
STU004015,AWS
STU004015,C++
STU004015,Statistics
STU004016,Spark
STU004016,NLP
STU004016,AWS
STU004017,Node.js
STU004017,Data Visualization
STU004017,Power BI
STU004017,Java
STU004017,Excel
STU004018,Spark
STU004018,Machine Learning
STU004018,System Design
STU004018,NLP
STU004019,Problem Solving
STU004019,Statistics
STU004019,System Design
STU004020,System Design
STU004020,Python
STU004020,Problem Solving
STU004020,Power BI
STU004021,NLP
STU004021,C++
STU004021,Kubernetes
STU004023,Azure
STU004023,Docker
STU004023,Machine Learning
STU004023,Java
STU004023,Financial Modeling
STU004024,C++
STU004024,Machine Learning
STU004024,Data Visualization
STU004024,Docker
STU004026,Statistics
STU004026,Machine Learning
STU004026,Power BI
STU004029,Power BI
STU004029,SQL
STU004029,Communication
STU004029,Java
STU004030,React
STU004030,Problem Solving
STU004030,JavaScript
STU004030,Machine Learning
STU004030,Azure
STU004030,Python
STU004031,Machine Learning
STU004031,Data Visualization
STU004031,AWS
STU004031,Statistics
STU004032,Communication
STU004032,System Design
STU004032,Kubernetes
STU004033,System Design
STU004033,C++
STU004033,Azure
STU004033,Excel
STU004033,React
STU004033,NLP
STU004034,AWS
STU004034,Deep Learning
STU004034,Machine Learning
STU004034,Kubernetes
STU004034,System Design
STU004034,Statistics
STU004036,JavaScript
STU004036,Java
STU004036,System Design
STU004036,Node.js
STU004036,Kubernetes
STU004036,Spark
STU004037,Docker
STU004037,Machine Learning
STU004037,Data Visualization
STU004038,Go
STU004038,Spark
STU004038,Azure
STU004038,Docker
STU004038,Data Visualization
STU004039,SQL
STU004039,Power BI
STU004039,NLP
STU004039,Financial Modeling
STU004040,JavaScript
STU004040,Financial Modeling
STU004040,AWS
STU004040,Spark
STU004041,Python
STU004041,JavaScript
STU004041,Problem Solving
STU004041,Tableau
STU004041,Docker
STU004041,Azure
STU004042,React
STU004042,Statistics
STU004042,NLP
STU004043,Python
STU004043,NLP
STU004043,Java
